DateTime,Open,High,Low,Closing Price
2023-06-01 10:15:00,26879.31000000,26934.83000000,26858.33000000,26890.81000000
2023-06-01 10:30:00,26890.82000000,26903.58000000,26869.67000000,26881.91000000
2023-06-01 10:45:00,26881.90000000,26888.66000000,26858.34000000,26860.00000000
2023-06-01 11:00:00,26860.00000000,26868.38000000,26841.65000000,26858.73000000
2023-06-01 11:15:00,26858.74000000,26874.02000000,26850.60000000,26853.34000000
2023-06-01 11:30:00,26853.33000000,26884.56000000,26853.18000000,26879.01000000
2023-06-01 11:45:00,26879.00000000,26905.02000000,26873.43000000,26892.96000000
2023-06-01 12:00:00,26892.95000000,26892.96000000,26859.12000000,26873.01000000
2023-06-01 12:15:00,26873.00000000,26884.30000000,26782.53000000,26852.25000000
2023-06-01 12:30:00,26852.24000000,26931.46000000,26846.06000000,26903.21000000
2023-06-01 12:45:00,26903.21000000,26964.88000000,26889.11000000,26941.79000000
2023-06-01 13:00:00,26941.80000000,26971.07000000,26941.79000000,26943.78000000
2023-06-01 13:15:00,26943.77000000,26943.78000000,26906.46000000,26906.48000000
2023-06-01 13:30:00,26906.47000000,26926.23000000,26875.03000000,26885.78000000
2023-06-01 13:45:00,26885.79000000,26917.81000000,26867.95000000,26891.74000000
2023-06-01 14:00:00,26891.74000000,26981.34000000,26891.74000000,26939.08000000
2023-06-01 14:15:00,26939.07000000,26939.08000000,26833.01000000,26867.22000000
2023-06-01 14:30:00,26867.22000000,26889.85000000,26844.26000000,26880.25000000
2023-06-01 14:45:00,26880.26000000,26910.42000000,26865.57000000,26898.08000000
2023-06-01 15:00:00,26898.07000000,26934.25000000,26870.07000000,26926.26000000
2023-06-01 15:15:00,26926.26000000,26947.24000000,26903.39000000,26903.40000000
2023-06-01 15:30:00,26903.39000000,26925.82000000,26892.81000000,26897.67000000
2023-06-01 15:45:00,26897.66000000,26897.67000000,26860.01000000,26894.48000000
2023-06-01 16:00:00,26894.47000000,26922.62000000,26890.84000000,26917.64000000
2023-06-01 16:15:00,26917.65000000,26933.35000000,26904.67000000,26904.67000000
2023-06-01 16:30:00,26904.68000000,26911.61000000,26810.66000000,26819.83000000
2023-06-01 16:45:00,26819.82000000,27175.00000000,26795.06000000,27092.08000000
2023-06-01 17:00:00,27092.07000000,27137.42000000,26916.29000000,26989.45000000
2023-06-01 17:15:00,26989.45000000,27069.07000000,26969.57000000,27001.98000000
2023-06-01 17:30:00,27001.97000000,27001.98000000,26923.91000000,26955.08000000
2023-06-01 17:45:00,26955.08000000,26982.92000000,26930.04000000,26956.94000000
2023-06-01 18:00:00,26956.93000000,27019.99000000,26938.06000000,27005.70000000
2023-06-01 18:15:00,27005.69000000,27048.43000000,26992.48000000,27004.45000000
2023-06-01 18:30:00,27004.44000000,27004.45000000,26968.14000000,26969.47000000
2023-06-01 18:45:00,26969.47000000,27006.74000000,26950.07000000,26964.77000000
2023-06-01 19:00:00,26964.76000000,26984.68000000,26955.06000000,26960.46000000
2023-06-01 19:15:00,26960.46000000,26960.46000000,26860.97000000,26870.39000000
2023-06-01 19:30:00,26870.40000000,26905.77000000,26656.00000000,26812.77000000
2023-06-01 19:45:00,26812.77000000,26871.12000000,26810.37000000,26862.68000000
2023-06-01 20:00:00,26862.68000000,26919.99000000,26855.43000000,26876.99000000
2023-06-01 20:15:00,26876.98000000,26880.26000000,26828.82000000,26828.83000000
2023-06-01 20:30:00,26828.83000000,26890.00000000,26828.82000000,26844.03000000
2023-06-01 20:45:00,26844.02000000,26863.47000000,26840.45000000,26863.00000000
2023-06-01 21:00:00,26862.99000000,26942.84000000,26855.77000000,26916.01000000
2023-06-01 21:15:00,26916.02000000,26942.98000000,26908.47000000,26942.97000000
2023-06-01 21:30:00,26942.97000000,26942.98000000,26876.78000000,26878.98000000
2023-06-01 21:45:00,26878.99000000,26908.25000000,26878.98000000,26889.84000000
2023-06-01 22:00:00,26889.85000000,26902.43000000,26849.43000000,26861.65000000
2023-06-01 22:15:00,26861.64000000,26884.16000000,26853.85000000,26882.90000000
2023-06-01 22:30:00,26882.89000000,26882.90000000,26852.03000000,26876.34000000
2023-06-01 22:45:00,26876.33000000,26900.00000000,26855.00000000,26880.97000000
2023-06-01 23:00:00,26880.97000000,26883.51000000,26842.13000000,26850.47000000
2023-06-01 23:15:00,26850.48000000,26857.07000000,26785.80000000,26789.99000000
2023-06-01 23:30:00,26789.99000000,26831.24000000,26713.34000000,26831.23000000
2023-06-01 23:45:00,26831.24000000,26839.28000000,26798.19000000,26817.93000000
2023-06-02 00:00:00,26817.93000000,26824.64000000,26793.66000000,26796.65000000
2023-06-02 00:15:00,26796.65000000,26807.22000000,26691.32000000,26710.34000000
2023-06-02 00:30:00,26710.34000000,26762.95000000,26505.00000000,26726.01000000
2023-06-02 00:45:00,26726.00000000,26791.46000000,26703.98000000,26786.03000000
2023-06-02 01:00:00,26786.04000000,26797.41000000,26716.80000000,26732.29000000
2023-06-02 01:15:00,26732.30000000,26838.87000000,26725.35000000,26828.66000000
2023-06-02 01:30:00,26828.67000000,26849.09000000,26799.89000000,26831.74000000
2023-06-02 01:45:00,26831.74000000,26843.51000000,26791.98000000,26811.90000000
2023-06-02 02:00:00,26811.89000000,26857.05000000,26811.89000000,26852.91000000
2023-06-02 02:15:00,26852.92000000,26984.26000000,26852.91000000,26932.76000000
2023-06-02 02:30:00,26932.77000000,26969.49000000,26927.61000000,26953.59000000
2023-06-02 02:45:00,26953.59000000,26960.02000000,26924.00000000,26960.01000000
2023-06-02 03:00:00,26960.01000000,26969.96000000,26934.30000000,26943.47000000
2023-06-02 03:15:00,26943.48000000,26956.17000000,26934.57000000,26941.16000000
2023-06-02 03:30:00,26941.17000000,26955.98000000,26938.87000000,26945.12000000
2023-06-02 03:45:00,26945.12000000,27017.00000000,26932.16000000,27000.00000000
2023-06-02 04:00:00,27000.01000000,27008.15000000,26957.25000000,26957.25000000
2023-06-02 04:15:00,26957.25000000,27067.50000000,26949.40000000,26987.39000000
2023-06-02 04:30:00,26987.39000000,27120.00000000,26978.73000000,27092.84000000
2023-06-02 04:45:00,27093.07000000,27113.97000000,27051.89000000,27068.27000000
2023-06-02 05:00:00,27068.27000000,27095.78000000,27064.96000000,27064.96000000
2023-06-02 05:15:00,27064.97000000,27153.96000000,27064.96000000,27121.91000000
2023-06-02 05:30:00,27121.91000000,27213.00000000,27103.70000000,27162.47000000
2023-06-02 05:45:00,27162.48000000,27195.73000000,27143.89000000,27152.60000000
2023-06-02 06:00:00,27152.60000000,27156.41000000,27114.85000000,27126.72000000
2023-06-02 06:15:00,27126.71000000,27164.94000000,27120.49000000,27146.15000000
2023-06-02 06:30:00,27146.15000000,27150.00000000,27126.64000000,27129.76000000
2023-06-02 06:45:00,27129.75000000,27139.18000000,27068.00000000,27071.06000000
2023-06-02 07:00:00,27071.05000000,27083.49000000,27053.44000000,27069.90000000
2023-06-02 07:15:00,27069.91000000,27109.99000000,27069.90000000,27106.76000000
2023-06-02 07:30:00,27106.77000000,27114.16000000,27087.60000000,27087.60000000
2023-06-02 07:45:00,27087.60000000,27087.61000000,27045.80000000,27049.65000000
2023-06-02 08:00:00,27049.65000000,27099.00000000,27049.38000000,27081.04000000
2023-06-02 08:15:00,27081.04000000,27110.01000000,27081.03000000,27104.82000000
2023-06-02 08:30:00,27104.83000000,27133.03000000,27104.82000000,27115.14000000
2023-06-02 08:45:00,27115.13000000,27172.39000000,27115.13000000,27166.14000000
2023-06-02 09:00:00,27166.13000000,27183.07000000,27140.66000000,27168.46000000
2023-06-02 09:15:00,27168.46000000,27170.61000000,27111.58000000,27120.86000000
2023-06-02 09:30:00,27120.87000000,27122.79000000,27087.45000000,27087.46000000
2023-06-02 09:45:00,27087.45000000,27097.90000000,27068.47000000,27080.68000000
2023-06-02 10:00:00,27080.68000000,27085.28000000,27067.14000000,27083.59000000
2023-06-02 10:15:00,27083.59000000,27104.20000000,27078.04000000,27094.61000000
2023-06-02 10:30:00,27094.62000000,27095.59000000,27074.94000000,27079.17000000
2023-06-02 10:45:00,27079.17000000,27096.99000000,27061.60000000,27096.99000000
2023-06-02 11:00:00,27096.98000000,27112.67000000,27096.98000000,27101.90000000
2023-06-02 11:15:00,27101.91000000,27101.91000000,27074.53000000,27074.54000000
2023-06-02 11:30:00,27074.54000000,27135.59000000,27072.55000000,27129.57000000
2023-06-02 11:45:00,27129.57000000,27171.46000000,27100.22000000,27130.75000000
2023-06-02 12:00:00,27130.75000000,27159.55000000,27100.00000000,27157.03000000
2023-06-02 12:15:00,27157.04000000,27190.00000000,27115.59000000,27136.35000000
2023-06-02 12:30:00,27136.34000000,27240.00000000,26987.00000000,27149.98000000
2023-06-02 12:45:00,27149.97000000,27157.69000000,27030.01000000,27095.42000000
2023-06-02 13:00:00,27095.43000000,27114.69000000,27055.44000000,27055.45000000
2023-06-02 13:15:00,27055.44000000,27088.23000000,27015.26000000,27079.18000000
2023-06-02 13:30:00,27079.18000000,27134.40000000,27053.21000000,27070.01000000
2023-06-02 13:45:00,27070.01000000,27076.95000000,26860.71000000,26908.84000000
2023-06-02 14:00:00,26908.85000000,26975.75000000,26890.00000000,26960.85000000
2023-06-02 14:15:00,26960.85000000,26966.21000000,26893.87000000,26927.16000000
2023-06-02 14:30:00,26927.16000000,26972.22000000,26906.32000000,26960.99000000
2023-06-02 14:45:00,26960.99000000,26986.08000000,26941.04000000,26964.74000000
2023-06-02 15:00:00,26964.75000000,27033.86000000,26962.99000000,27004.41000000
2023-06-02 15:15:00,27004.41000000,27020.90000000,26985.67000000,27003.98000000
2023-06-02 15:30:00,27003.98000000,27037.06000000,26991.35000000,27001.47000000
2023-06-02 15:45:00,27001.47000000,27107.34000000,27000.00000000,27095.92000000
2023-06-02 16:00:00,27095.93000000,27120.02000000,27041.08000000,27041.09000000
2023-06-02 16:15:00,27041.09000000,27063.94000000,27032.93000000,27053.29000000
2023-06-02 16:30:00,27053.29000000,27100.36000000,27053.29000000,27097.35000000
2023-06-02 16:45:00,27097.34000000,27106.52000000,27041.31000000,27056.06000000
2023-06-02 17:00:00,27056.06000000,27076.87000000,27023.58000000,27076.86000000
2023-06-02 17:15:00,27076.87000000,27093.82000000,27070.06000000,27078.59000000
2023-06-02 17:30:00,27078.60000000,27078.60000000,27048.83000000,27060.00000000
2023-06-02 17:45:00,27059.99000000,27071.84000000,27032.10000000,27057.58000000
2023-06-02 18:00:00,27057.57000000,27081.48000000,27020.34000000,27042.43000000
2023-06-02 18:15:00,27042.43000000,27050.63000000,27023.79000000,27023.79000000
2023-06-02 18:30:00,27023.80000000,27069.40000000,27006.22000000,27066.04000000
2023-06-02 18:45:00,27066.03000000,27193.62000000,27066.03000000,27192.60000000
2023-06-02 19:00:00,27192.61000000,27208.17000000,27131.02000000,27133.60000000
2023-06-02 19:15:00,27133.61000000,27184.77000000,27133.60000000,27174.60000000
2023-06-02 19:30:00,27174.60000000,27287.64000000,27158.00000000,27270.00000000
2023-06-02 19:45:00,27269.99000000,27279.43000000,27222.85000000,27239.02000000
2023-06-02 20:00:00,27239.03000000,27274.10000000,27234.35000000,27246.69000000
2023-06-02 20:15:00,27246.69000000,27251.19000000,27201.73000000,27234.31000000
2023-06-02 20:30:00,27234.31000000,27242.33000000,27177.58000000,27195.12000000
2023-06-02 20:45:00,27195.12000000,27206.46000000,27172.84000000,27172.84000000
2023-06-02 21:00:00,27172.84000000,27191.37000000,27143.37000000,27156.90000000
2023-06-02 21:15:00,27156.91000000,27173.27000000,27153.66000000,27165.96000000
2023-06-02 21:30:00,27165.96000000,27207.90000000,27165.93000000,27203.27000000
2023-06-02 21:45:00,27203.26000000,27246.11000000,27203.26000000,27207.40000000
2023-06-02 22:00:00,27207.41000000,27236.90000000,27199.00000000,27230.16000000
2023-06-02 22:15:00,27230.17000000,27242.50000000,27228.17000000,27238.15000000
2023-06-02 22:30:00,27238.15000000,27300.00000000,27235.70000000,27278.94000000
2023-06-02 22:45:00,27278.93000000,27280.71000000,27256.23000000,27262.92000000
2023-06-02 23:00:00,27262.91000000,27269.22000000,27261.85000000,27268.44000000
2023-06-02 23:15:00,27268.43000000,27268.44000000,27229.90000000,27237.55000000
2023-06-02 23:30:00,27237.54000000,27254.89000000,27230.05000000,27241.68000000
2023-06-02 23:45:00,27241.69000000,27244.67000000,27232.83000000,27242.59000000
2023-06-03 00:00:00,27242.59000000,27242.60000000,27210.08000000,27217.86000000
2023-06-03 00:15:00,27217.86000000,27217.87000000,27198.16000000,27210.88000000
2023-06-03 00:30:00,27210.88000000,27210.88000000,27165.27000000,27173.68000000
2023-06-03 00:45:00,27173.67000000,27181.80000000,27152.20000000,27165.09000000
2023-06-03 01:00:00,27165.08000000,27184.21000000,27143.16000000,27181.03000000
2023-06-03 01:15:00,27181.04000000,27189.40000000,27128.72000000,27144.16000000
2023-06-03 01:30:00,27144.16000000,27152.51000000,27092.00000000,27130.15000000
2023-06-03 01:45:00,27130.15000000,27152.07000000,27115.95000000,27130.40000000
2023-06-03 02:00:00,27130.41000000,27148.80000000,27130.40000000,27148.79000000
2023-06-03 02:15:00,27148.78000000,27169.26000000,27145.38000000,27152.24000000
2023-06-03 02:30:00,27152.23000000,27154.42000000,27129.17000000,27136.01000000
2023-06-03 02:45:00,27136.00000000,27156.64000000,27136.00000000,27153.26000000
2023-06-03 03:00:00,27153.26000000,27171.47000000,27150.73000000,27169.02000000
2023-06-03 03:15:00,27169.02000000,27169.03000000,27131.89000000,27132.87000000
2023-06-03 03:30:00,27132.87000000,27139.99000000,27132.87000000,27139.99000000
2023-06-03 03:45:00,27139.99000000,27146.16000000,27138.01000000,27143.20000000
2023-06-03 04:00:00,27143.20000000,27144.25000000,27109.90000000,27124.53000000
2023-06-03 04:15:00,27124.52000000,27137.19000000,27115.25000000,27119.62000000
2023-06-03 04:30:00,27119.62000000,27149.22000000,27105.73000000,27149.22000000
2023-06-03 04:45:00,27149.21000000,27163.77000000,27138.26000000,27160.24000000
2023-06-03 05:00:00,27160.24000000,27168.40000000,27144.84000000,27149.87000000
2023-06-03 05:15:00,27149.87000000,27158.65000000,27149.87000000,27153.03000000
2023-06-03 05:30:00,27153.02000000,27160.94000000,27152.87000000,27152.91000000
2023-06-03 05:45:00,27152.91000000,27157.23000000,27137.34000000,27157.20000000
2023-06-03 06:00:00,27157.20000000,27181.14000000,27157.20000000,27172.30000000
2023-06-03 06:15:00,27172.31000000,27212.78000000,27172.30000000,27198.32000000
2023-06-03 06:30:00,27198.31000000,27199.01000000,27189.41000000,27193.59000000
2023-06-03 06:45:00,27193.59000000,27201.81000000,27173.95000000,27182.35000000
2023-06-03 07:00:00,27182.35000000,27200.01000000,27175.90000000,27183.88000000
2023-06-03 07:15:00,27183.88000000,27194.30000000,27181.64000000,27181.64000000
2023-06-03 07:30:00,27181.65000000,27198.88000000,27175.16000000,27186.53000000
2023-06-03 07:45:00,27186.52000000,27186.53000000,27165.23000000,27174.42000000
2023-06-03 08:00:00,27174.42000000,27179.03000000,27167.71000000,27179.02000000
2023-06-03 08:15:00,27179.03000000,27181.00000000,27170.99000000,27170.99000000
2023-06-03 08:30:00,27171.00000000,27171.00000000,27152.07000000,27166.33000000
2023-06-03 08:45:00,27166.34000000,27166.34000000,27141.94000000,27146.62000000
2023-06-03 09:00:00,27146.62000000,27147.41000000,27136.18000000,27147.41000000
2023-06-03 09:15:00,27147.41000000,27150.05000000,27137.18000000,27142.79000000
2023-06-03 09:30:00,27142.79000000,27150.21000000,27135.02000000,27135.20000000
2023-06-03 09:45:00,27135.20000000,27151.52000000,27129.41000000,27151.51000000
2023-06-03 10:00:00,27151.51000000,27154.62000000,27112.73000000,27144.81000000
2023-06-03 10:15:00,27144.82000000,27146.30000000,27138.26000000,27140.37000000
2023-06-03 10:30:00,27140.36000000,27180.03000000,27137.71000000,27154.97000000
2023-06-03 10:45:00,27154.98000000,27154.98000000,27135.02000000,27140.00000000
2023-06-03 11:00:00,27139.99000000,27161.13000000,27138.52000000,27161.13000000
2023-06-03 11:15:00,27161.13000000,27162.38000000,27147.78000000,27158.52000000
2023-06-03 11:30:00,27158.51000000,27171.48000000,27135.18000000,27135.19000000
2023-06-03 11:45:00,27135.19000000,27145.03000000,27123.74000000,27129.79000000
2023-06-03 12:00:00,27129.78000000,27144.28000000,27129.78000000,27143.27000000
2023-06-03 12:15:00,27143.28000000,27169.17000000,27143.27000000,27160.91000000
2023-06-03 12:30:00,27160.92000000,27173.73000000,27160.00000000,27165.06000000
2023-06-03 12:45:00,27165.06000000,27169.98000000,27164.77000000,27165.81000000
2023-06-03 13:00:00,27165.81000000,27165.81000000,27156.44000000,27156.45000000
2023-06-03 13:15:00,27156.44000000,27156.70000000,27149.88000000,27156.70000000
2023-06-03 13:30:00,27156.70000000,27183.99000000,27153.46000000,27183.98000000
2023-06-03 13:45:00,27183.98000000,27183.99000000,27152.51000000,27166.98000000
2023-06-03 14:00:00,27166.97000000,27193.62000000,27166.97000000,27191.12000000
2023-06-03 14:15:00,27191.12000000,27191.13000000,27185.41000000,27187.33000000
2023-06-03 14:30:00,27187.33000000,27193.40000000,27169.77000000,27181.85000000
2023-06-03 14:45:00,27181.86000000,27182.72000000,27171.24000000,27171.24000000
2023-06-03 15:00:00,27171.25000000,27194.00000000,27148.64000000,27148.91000000
2023-06-03 15:15:00,27148.91000000,27239.52000000,27126.85000000,27239.18000000
2023-06-03 15:30:00,27239.18000000,27239.18000000,27202.48000000,27208.49000000
2023-06-03 15:45:00,27208.48000000,27333.29000000,27195.38000000,27305.26000000
2023-06-03 16:00:00,27305.27000000,27310.37000000,27227.19000000,27256.99000000
2023-06-03 16:15:00,27257.00000000,27312.64000000,27237.94000000,27312.08000000
2023-06-03 16:30:00,27312.08000000,27318.63000000,27284.18000000,27284.19000000
2023-06-03 16:45:00,27284.18000000,27289.11000000,27239.50000000,27248.48000000
2023-06-03 17:00:00,27248.49000000,27253.57000000,27197.85000000,27211.10000000
2023-06-03 17:15:00,27211.09000000,27224.30000000,27167.25000000,27174.37000000
2023-06-03 17:30:00,27174.36000000,27192.11000000,27111.79000000,27173.78000000
2023-06-03 17:45:00,27173.79000000,27181.18000000,27138.43000000,27160.90000000
2023-06-03 18:00:00,27160.91000000,27167.09000000,27125.34000000,27149.97000000
2023-06-03 18:15:00,27149.97000000,27183.09000000,27146.52000000,27177.92000000
2023-06-03 18:30:00,27177.92000000,27178.00000000,27167.10000000,27167.79000000
2023-06-03 18:45:00,27167.79000000,27167.79000000,27139.00000000,27147.43000000
2023-06-03 19:00:00,27147.44000000,27160.78000000,27145.18000000,27154.07000000
2023-06-03 19:15:00,27154.06000000,27154.07000000,27126.53000000,27151.10000000
2023-06-03 19:30:00,27151.10000000,27163.13000000,27151.09000000,27163.13000000
2023-06-03 19:45:00,27163.12000000,27163.13000000,27025.59000000,27096.36000000
2023-06-03 20:00:00,27096.37000000,27124.68000000,27072.54000000,27082.00000000
2023-06-03 20:15:00,27082.00000000,27112.52000000,27081.99000000,27102.74000000
2023-06-03 20:30:00,27102.74000000,27119.04000000,27097.73000000,27098.32000000
2023-06-03 20:45:00,27098.32000000,27098.40000000,27054.41000000,27062.33000000
2023-06-03 21:00:00,27062.34000000,27074.66000000,26914.93000000,27006.61000000
2023-06-03 21:15:00,27006.60000000,27030.01000000,26990.09000000,27018.88000000
2023-06-03 21:30:00,27018.88000000,27018.88000000,26945.00000000,26976.34000000
2023-06-03 21:45:00,26976.34000000,27004.41000000,26975.31000000,27004.41000000
2023-06-03 22:00:00,27004.41000000,27048.94000000,27004.40000000,27044.99000000
2023-06-03 22:15:00,27044.99000000,27046.54000000,27039.74000000,27042.03000000
2023-06-03 22:30:00,27042.03000000,27079.79000000,27028.18000000,27069.34000000
2023-06-03 22:45:00,27069.33000000,27079.45000000,27055.59000000,27071.55000000
2023-06-03 23:00:00,27071.55000000,27079.79000000,27065.20000000,27071.83000000
2023-06-03 23:15:00,27071.83000000,27077.15000000,27064.95000000,27077.14000000
2023-06-03 23:30:00,27077.15000000,27085.51000000,27069.55000000,27071.98000000
2023-06-03 23:45:00,27071.98000000,27079.49000000,27050.38000000,27069.22000000
2023-06-04 00:00:00,27069.22000000,27069.23000000,27050.85000000,27053.33000000
2023-06-04 00:15:00,27053.33000000,27062.16000000,27040.69000000,27056.80000000
2023-06-04 00:30:00,27056.80000000,27058.68000000,27040.00000000,27042.86000000
2023-06-04 00:45:00,27042.85000000,27042.86000000,27042.85000000,27042.86000000
